"x","y","X202312"
-79.1641093576176,11.17283381825,-9999
-78.7149517155588,11.17283381825,-9999
-78.2657940735,11.17283381825,-9999
-77.8166364314412,11.17283381825,-9999
-77.3674787893824,11.17283381825,-9999
-76.9183211473235,11.17283381825,-9999
-76.4691635052647,11.17283381825,-9999
-76.0200058632059,11.17283381825,-9999
-75.5708482211471,11.17283381825,-9999
-75.1216905790882,11.17283381825,4.78684250992956e-06
-74.6725329370294,11.17283381825,3.29506792695611e-06
-74.2233752949706,11.17283381825,6.72181295158225e-06
-73.7742176529118,11.17283381825,4.31700354965869e-05
-73.3250600108529,11.17283381825,1.84882646863116e-05
-72.8759023687941,11.17283381825,6.0648753787973e-06
-72.4267447267353,11.17283381825,1.10002056317171e-05
-71.9775870846765,11.17283381825,6.91868626745418e-06
-71.5284294426177,11.17283381825,4.71191106043989e-06
-71.0792718005588,11.17283381825,4.31466696682037e-06
-70.6301141585,11.17283381825,5.714865437767e-06
-70.1809565164412,11.17283381825,7.49405626265798e-06
-69.7317988743823,11.17283381825,9.83356312644901e-06
-69.2826412323235,11.17283381825,2.03314812097233e-05
-68.8334835902647,11.17283381825,2.57596439041663e-05
-68.3843259482059,11.17283381825,2.04289372049971e-05
-67.935168306147,11.17283381825,-9999
-67.4860106640882,11.17283381825,-9999
-67.0368530220294,11.17283381825,-9999
-81.4098975679118,10.7236761761848,-9999
-80.9607399258529,10.7236761761848,-9999
-80.5115822837941,10.7236761761848,-9999
-80.0624246417353,10.7236761761848,-9999
-79.6132669996765,10.7236761761848,-9999
-79.1641093576176,10.7236761761848,-9999
-78.7149517155588,10.7236761761848,-9999
-78.2657940735,10.7236761761848,-9999
-77.8166364314412,10.7236761761848,-9999
-77.3674787893824,10.7236761761848,-9999
-76.9183211473235,10.7236761761848,-9999
-76.4691635052647,10.7236761761848,-9999
-76.0200058632059,10.7236761761848,-9999
-75.5708482211471,10.7236761761848,3.83851238439092e-06
-75.1216905790882,10.7236761761848,6.88641421220382e-06
-74.6725329370294,10.7236761761848,5.84442705076071e-06
-74.2233752949706,10.7236761761848,5.93142567595351e-06
-73.7742176529118,10.7236761761848,1.72162781382212e-05
-73.3250600108529,10.7236761761848,1.18697853395133e-05
-72.8759023687941,10.7236761761848,1.18458001452382e-05
-72.4267447267353,10.7236761761848,2.16021471715067e-05
-71.9775870846765,10.7236761761848,8.4338153101271e-06
-71.5284294426177,10.7236761761848,5.7585953072703e-06
-71.0792718005588,10.7236761761848,6.71456837153528e-06
-70.6301141585,10.7236761761848,7.07626077200985e-06
-70.1809565164412,10.7236761761848,8.37955849419814e-06
-69.7317988743823,10.7236761761848,7.67467099649366e-06
-69.2826412323235,10.7236761761848,1.40625816129614e-05
-68.8334835902647,10.7236761761848,2.0595922251232e-05
-68.3843259482059,10.7236761761848,3.27568122884259e-05
-67.935168306147,10.7236761761848,1.9406736100791e-05
-67.4860106640882,10.7236761761848,1.19560472739977e-05
-67.0368530220294,10.7236761761848,1.61427433340577e-05
-81.4098975679118,10.2745185341196,-9999
-80.9607399258529,10.2745185341196,-9999
-80.5115822837941,10.2745185341196,-9999
-80.0624246417353,10.2745185341196,-9999
-79.6132669996765,10.2745185341196,-9999
-79.1641093576176,10.2745185341196,-9999
-78.7149517155588,10.2745185341196,-9999
-78.2657940735,10.2745185341196,-9999
-77.8166364314412,10.2745185341196,-9999
-77.3674787893824,10.2745185341196,-9999
-76.9183211473235,10.2745185341196,-9999
-76.4691635052647,10.2745185341196,-9999
-76.0200058632059,10.2745185341196,-9999
